"TÍTULO","AUTORES","FECHA","INDENTIFICADOR","OPENACCESS","TIPO","TIPO DE PRODUCCIÓN","CATEGORÍAS","FUENTE","IF SJR","CITAS EUROPEPMC","CITAS INSPIRE","CITAS SCHOLAR","Q SJR","CITACIÓN","PIDs"
"SIMULACIÓN Y VISUALIZACIÓN DE RUTAS DE CAMIONES DE RECOGIDA DE RESIDUOS","Fernández Gil, Alberto (Tutor); Lujak, Marin (Cotutor)","2025-07-02","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Fernández Gil, Alberto (Tutor); Lujak, Marin (Cotutor) (2025). SIMULACIÓN Y VISUALIZACIÓN DE RUTAS DE CAMIONES DE RECOGIDA DE RESIDUOS.","-"
"On the discovery of seasonal gradual patterns through periodic patterns mining","Lonlac, J; Doniec, A; Lujak, M; Lecoeuche, S","2025-03-01","10.1016/j.is.2024.102511","Y","Publicaciones","Artículo","Ciência da computação; Ciências biológicas i; Computer science, information systems; Engenharias iii; Engenharias iv; Hardware and architecture; Information systems; Interdisciplinar; Medicina i; Sociología; Software","Information Systems","0.885","-","-","-","Q1","Lonlac, J; Doniec, A; Lujak, M; Lecoeuche, S (2025). On the discovery of seasonal gradual patterns through periodic patterns mining. Information Systems, 129(), 102511-. DOI: 10.1016/j.is.2024.102511","2-s2.0-85213264823 (Scopus);WOS:001403206300001 (WoS)"
"Miembro. Programa de Doctorado en Tecnologías de la Información y las Comunicaciones","Lujak, Marin","2025-01-01","1813523-5325","-","Experiencia profesional","Cargos y actividades desempeñadas anteriores a la actual","-","-","-","-","-","-","-","-","-"
"Dynamic, fair, and efficient routing for cooperative autonomous vehicle fleets","Sánchez, AL; Lujak, M; Semet, F; Billhardt, H","2024-10-01","10.1016/j.eswa.2024.123964","Y","Publicaciones","Artículo","Administração pública e de empresas, ciências contábeis e turismo; Administração, ciências contábeis e turismo; Arquitetura, urbanismo e design; Artificial intelligence; Astronomia / física; Biodiversidade; Biotecnología; Ciência da computação; Ciências agrárias i; Ciências ambientais; Ciências biológicas i; Ciências biológicas ii; Ciências biológicas iii; Ciências sociais aplicadas i; Ciencias sociales; Computer science applications; Computer science, artificial intelligence; Direito; Economia; Educação; Enfermagem; Engenharias i; Engenharias ii; Engenharias iii; Engenharias iv; Engineering (all); Engineering (miscellaneous); Engineering, electrical & electronic; Farmacia; General engineering; Geociências; Interdisciplinar; Matemática / probabilidade e estatística; Materiais; Medicina i; Medicina ii; Medicina iii; Operations research & management science; Química","Expert Systems With Applications","1.854","-","-","-","Q1","Sánchez, AL; Lujak, M; Semet, F; Billhardt, H (2024). Dynamic, fair, and efficient routing for cooperative autonomous vehicle fleets. Expert Systems With Applications, 251(), 123964-. DOI: 10.1016/j.eswa.2024.123964","10.1016/j.eswa.2024.123964 (Crossref);2-s2.0-85190324832 (Scopus);9798577 (iMarina);WOS:001231031900001 (WoS)"
"SISTEMAS INTELIGENTES","Lujak, Marin","2024-09-01","2113039-2113","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lujak, Marin (2024). SISTEMAS INTELIGENTES. Universdiad Rey Juan Carlos","2024-25_2113_2113039_marin.lujak (Universidad Rey Juan Carlos)"
"SISTEMAS MULTI-AGENTE","Lujak, Marin","2024-09-01","2361029-2361","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lujak, Marin (2024). SISTEMAS MULTI-AGENTE. Universdiad Rey Juan Carlos","2024-25_2361_2361029_marin.lujak (Universidad Rey Juan Carlos)"
"BÚSQUEDA Y OPTIMIZACIÓN","Lujak, Marin","2024-09-01","635503-6355","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lujak, Marin (2024). BÚSQUEDA Y OPTIMIZACIÓN. Universdiad Rey Juan Carlos","2024-25_6355_635503_marin.lujak (Universidad Rey Juan Carlos)"
"SISTEMAS INTELIGENTES","Lujak, Marin","2024-09-01","2032030-2032","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lujak, Marin (2024). SISTEMAS INTELIGENTES. Universdiad Rey Juan Carlos","2024-25_2032_2032030_marin.lujak (Universidad Rey Juan Carlos)"
"SISTEMAS INTELIGENTES","Lujak, Marin","2024-09-01","2321046-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lujak, Marin (2024). SISTEMAS INTELIGENTES. Universdiad Rey Juan Carlos","2024-25_2321_2321046_marin.lujak (Universidad Rey Juan Carlos)"
"SEMINARIOS SOBRE INVESTIGACIÓN EN INTELIGENCIA ARTIFICIAL PARA EL SECTOR DE LA ENERGÍA Y LAS INFRAES","Lujak, Marin","2024-09-01","635511-6355","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lujak, Marin (2024). SEMINARIOS SOBRE INVESTIGACIÓN EN INTELIGENCIA ARTIFICIAL PARA EL SECTOR DE LA ENERGÍA Y LAS INFRAES. Universdiad Rey Juan Carlos","2024-25_6355_635511_marin.lujak (Universidad Rey Juan Carlos)"
"Dynamic and Cooperative Multi-Agent Task Allocation: Enhancing Nash Equilibrium Through Learning","Da Costa AR; Paris DM; Lujak M; Rossetti RJF; Kokkinogenis Z","2024-01-01","10.1109/SMC54092.2024.10831689","N","Publicaciones","Conferencia Publicada","Control and systems engineering; Electrical and electronic engineering; Engineering (miscellaneous); Human-computer interaction","Conference Proceedings - Ieee International Conference On Systems, Man And Cybernetics","0.228","-","-","-","Q3","Da Costa AR; Paris DM; Lujak M; Rossetti RJF; Kokkinogenis Z (2024). Dynamic and Cooperative Multi-Agent Task Allocation: Enhancing Nash Equilibrium Through Learning. Fort Worth (TX, USA): IEEE","2-s2.0-85217873108 (Scopus);W4406614003 (OpenAlex)"
"Adaptive Smart Areas and Intelligent Agents","Lujak, M; Giret, A; González, SR","2024-01-01","10.2298/CSIS240100iiiL","Y","Publicaciones","Editorial","Computer science (all); Computer science (miscellaneous); Computer science, information systems; Computer science, software engineering; Engenharias iii; General computer science; Interdisciplinar","Computer Science And Information Systems","0.401","-","-","-","Q2","Lujak, M; Giret, A; González, SR (2024). Adaptive Smart Areas and Intelligent Agents. Computer Science And Information Systems, 21(1), iii-iv. DOI: 10.2298/CSIS240100iiiL","2-s2.0-85185690211 (Scopus);9798691 (iMarina);W4391619745 (OpenAlex);WOS:001171828000003 (WoS)"
"Guest Editorial: Role of Agents in Traffic and Transportation","Lujak, M; Bazzan, ALC; Dusparic, I; Vizzari, G","2024-01-01","10.2298/CSIS240100vL","Y","Publicaciones","Editorial","Computer science (all); Computer science (miscellaneous); Computer science, information systems; Computer science, software engineering; Engenharias iii; General computer science; Interdisciplinar","Computer Science And Information Systems","0.401","-","-","-","Q2","Lujak, M; Bazzan, ALC; Dusparic, I; Vizzari, G (2024). Guest Editorial: Role of Agents in Traffic and Transportation. Computer Science And Information Systems, 21(1), v-vi. DOI: 10.2298/CSIS240100vL","2-s2.0-85185681945 (Scopus);9798701 (iMarina);W4391619976 (OpenAlex);WOS:001171828000014 (WoS)"
"How to Fairly and Efficiently Assign Tasks in Individually Rational Agents' Coalitions? Models and Fairness Measures","Lujak, M; Salvatore, A; Fernández, A; Giordani, S; Cousy, K","2024-01-01","10.2298/CSIS230119075L","Y","Publicaciones","Artículo","Computer science (all); Computer science (miscellaneous); Computer science, information systems; Computer science, software engineering; Engenharias iii; General computer science; Interdisciplinar","Computer Science And Information Systems","0.401","-","-","-","Q2","Lujak, M; Salvatore, A; Fernández, A; Giordani, S; Cousy, K (2024). How to Fairly and Efficiently Assign Tasks in Individually Rational Agents' Coalitions? Models and Fairness Measures. Computer Science And Information Systems, 21(1), 269-289. DOI: 10.2298/CSIS230119075L","2-s2.0-85181948575 (Scopus);9798702 (iMarina);WOS:001171828000019 (WoS)"
"Static and Time-Extended 1-on-1 Multi-Agent Task Allocation with Implements and Limited Autonomy","Lujak M; Gutierrez-Cejudo J; Salvatore A; Giordani S; Fernandez A","2024-01-01","10.1109/SMC54092.2024.10831859","N","Publicaciones","Conferencia Publicada","Control and systems engineering; Electrical and electronic engineering; Engineering (miscellaneous); Human-computer interaction","Conference Proceedings - Ieee International Conference On Systems, Man And Cybernetics","0.228","-","-","-","Q3","Lujak M; Gutierrez-Cejudo J; Salvatore A; Giordani S; Fernandez A (2024). Static and Time-Extended 1-on-1 Multi-Agent Task Allocation with Implements and Limited Autonomy. Fort Worth (TX, USA): IEEE","2-s2.0-85217827533 (Scopus)"
"On Value-Aligned Cooperative Multi-agent Task Allocation","Lujak, M; Fernández, A; Billhardt, H; Ossowski, S; Arias, J; Sánchez, AL","2024-01-01","10.1007/978-3-031-58202-8_12","-","Publicaciones","Conferencia Publicada","Administração pública e de empresas, ciências contábeis e turismo; Arquitetura, urbanismo e design; Ciência da computação; Ciências ambientais; Educação; Engenharias iv; Geociências; Interdisciplinar; Linguística e literatura","14th Conference On Artificial Intelligence In Medicine, Aime 2013","-","-","-","-","-","Lujak, M; Fernández, A; Billhardt, H; Ossowski, S; Arias, J; Sánchez, AL (2024). On Value-Aligned Cooperative Multi-agent Task Allocation. : Springer International Publishing AG","10.1007/978-3-031-58202-8_12 (Crossref);10144878 (iMarina);2-s2.0-85202605535 (Scopus);WOS:001312794700012 (WoS)"
"Agents in Traffic and Transportation (ATT 2022): Revised and Extended Papers","Bazzan, ALC; Dusparic, I; Lujak, M; Vizzari, G","2024-01-01","10.3233/AIC-239001","Y","Publicaciones","Editorial","Artificial intelligence; Biodiversidade; Ciência da computação; Computer science, artificial intelligence; Engenharias iv","Ai Communications","0.372","-","-","-","Q3","Bazzan, ALC; Dusparic, I; Lujak, M; Vizzari, G (2024). Agents in Traffic and Transportation (ATT 2022): Revised and Extended Papers. Ai Communications, 37(2), 185-187. DOI: 10.3233/AIC-239001","W4388654262 (OpenAlex);WOS:001208838200005 (WoS)"
"How to achieve fair and efficient cooperative vehicle routing?","Sánchez, AL; Lujak, M; Semet, F; Billhardt, H","2024-01-01","10.3233/AIC-220315","Y","Publicaciones","Artículo","Artificial intelligence; Biodiversidade; Ciência da computação; Computer science, artificial intelligence; Engenharias iv","Ai Communications","0.372","-","-","-","Q3","Sánchez, AL; Lujak, M; Semet, F; Billhardt, H (2024). How to achieve fair and efficient cooperative vehicle routing?. Ai Communications, 37(2), 223-245. DOI: 10.3233/AIC-220315","2-s2.0-85194381899 (Scopus);WOS:001208838200002 (WoS)"
"Towards Agrirobot Digital Twins: Agri-RO5—A Multi-Agent Architecture for Dynamic Fleet Simulation †","Cejudo, JG; Andrés, FE; Lujak, M; Casamayor, CC; Fernandez, A; López, LH","2024-01-01","10.3390/electronics13010080","Y","Publicaciones","Artículo","Computer networks and communications; Computer science, information systems; Control and systems engineering; Electrical and electronic engineering; Engenharias iv; Engineering, electrical & electronic; Hardware and architecture; Physics, applied; Signal processing","Electronics","0.615","-","-","-","Q2","Cejudo, JG; Andrés, FE; Lujak, M; Casamayor, CC; Fernandez, A; López, LH (2024). Towards Agrirobot Digital Twins: Agri-RO5—A Multi-Agent Architecture for Dynamic Fleet Simulation †. Electronics, 13(1), 80-. DOI: 10.3390/electronics13010080","10.3390/electronics13010080 (Crossref);2-s2.0-85181887245 (Scopus);WOS:001139333900001 (WoS)"
"Leveraging Knowledge Graphs and Ontologies for Context-Aware Emergency Evacuation in Smart Buildings","Lujak, Marin (Codirector) ; Fernández Gil, Alberto (Tutor) Doctorando: QASIM KHALID  .","2023-09-15","-","-","Dirección de Tesis, TFG, TFM, etc.","Tesis Doctoral","-","-","-","-","-","-","-","Lujak, Marin (Codirector) ; Fernández Gil, Alberto (Tutor) Doctorando: QASIM KHALID  . (2023). Leveraging Knowledge Graphs and Ontologies for Context-Aware Emergency Evacuation in Smart Buildings. Universidad Rey Juan Carlos","D052_231_1 (Universidad Rey Juan Carlos)"
"SISTEMAS INTELIGENTES","Lujak, Marin","2023-09-01","2032030-2032","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lujak, Marin (2023). SISTEMAS INTELIGENTES. Universdiad Rey Juan Carlos","2023-24_2032_2032030_marin.lujak (Universidad Rey Juan Carlos)"
"SEMINARIOS SOBRE INVESTIGACIÓN EN INTELIGENCIA ARTIFICIAL PARA EL SECTOR DE LA ENERGÍA Y LAS INFRAES","Lujak, Marin","2023-09-01","635511-6355","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lujak, Marin (2023). SEMINARIOS SOBRE INVESTIGACIÓN EN INTELIGENCIA ARTIFICIAL PARA EL SECTOR DE LA ENERGÍA Y LAS INFRAES. Universdiad Rey Juan Carlos","2023-24_6355_635511_marin.lujak (Universidad Rey Juan Carlos)"
"BÚSQUEDA Y OPTIMIZACIÓN","Lujak, Marin","2023-09-01","635503-6355","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lujak, Marin (2023). BÚSQUEDA Y OPTIMIZACIÓN. Universdiad Rey Juan Carlos","2023-24_6355_635503_marin.lujak (Universidad Rey Juan Carlos)"
"SISTEMAS INTELIGENTES","Lujak, Marin","2023-09-01","2113039-2113","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lujak, Marin (2023). SISTEMAS INTELIGENTES. Universdiad Rey Juan Carlos","2023-24_2113_2113039_marin.lujak (Universidad Rey Juan Carlos)"
"SISTEMAS INTELIGENTES","Lujak, Marin","2023-09-01","2321046-2321","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lujak, Marin (2023). SISTEMAS INTELIGENTES. Universdiad Rey Juan Carlos","2023-24_2321_2321046_marin.lujak (Universidad Rey Juan Carlos)"
"DESARROLLO DE JUEGOS CON INTELIGENCIA ARTIFICIAL","Lujak, Marin","2023-09-01","2265024-2265","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Lujak, Marin (2023). DESARROLLO DE JUEGOS CON INTELIGENCIA ARTIFICIAL. Universdiad Rey Juan Carlos","2023-24_2265_2265024_marin.lujak (Universidad Rey Juan Carlos)"
"AGROBOTS-SIM SIMULATOR FOR DYNAMIC AGRI-ROBOT COORDINATION","Lujak, Marin (Tutor)","2023-07-07","-","-","Dirección de Tesis, TFG, TFM, etc.","DEA, máster, etc.","-","-","-","-","-","-","-","Lujak, Marin (Tutor) (2023). AGROBOTS-SIM SIMULATOR FOR DYNAMIC AGRI-ROBOT COORDINATION. Universidad Rey Juan Carlos","TFM_625846_jorge.gutierrez_936ae6c6465ea474110e8228874e7b01 (Universidad Rey Juan Carlos)"
"Vehicle Routing Problem with Fair Profits and Time Windows (VRP-FPTW)","Sánchez AL; Lujak M; Semet F; Billhardt H","2023-01-01","10.1109/SMC53992.2023.10394012","N","Publicaciones","Conferencia Publicada","Control and systems engineering; Electrical and electronic engineering; Engineering (miscellaneous); Human-computer interaction","Conference Proceedings - Ieee International Conference On Systems, Man And Cybernetics","-","-","-","-","Q4","Sánchez AL; Lujak M; Semet F; Billhardt H (2023). Vehicle Routing Problem with Fair Profits and Time Windows (VRP-FPTW). : Institute of Electrical and Electronics Engineers Inc.","10.1109/smc53992.2023.10394012 (Crossref);2-s2.0-85187252898 (Scopus)"
"Agrobots Architecture and Agrobots-Sim Simulator for Dynamic Agri-Robot Coordination","Gutiérrez-Cejudo J; Lujak M; Fernández A","2023-01-01","10.1007/978-3-031-37593-4_1","N","Publicaciones","Conferencia Publicada","Administração, ciências contábeis e turismo; Biotecnología; Ciência da computação; Computer science (all); Computer science (miscellaneous); Comunicação e informação; Educação; Engenharias iv; General computer science; General mathematics; Geociências; Interdisciplinar; Linguística e literatura; Mathematics (all); Mathematics (miscellaneous); Medicina ii; Psicología","Polarization Measures In Bi-Partition Networks Based On Fuzzy Graphs","0.203","-","-","-","Q4","Gutiérrez-Cejudo J; Lujak M; Fernández A (2023). Agrobots Architecture and Agrobots-Sim Simulator for Dynamic Agri-Robot Coordination. : Springer Science and Business Media Deutschland GmbH","10.1007/978-3-031-37593-4_1 (Crossref);2-s2.0-85169052241 (Scopus)"
"Preface","Durães D; González-Briones A; Lujak M; El Bolock A; Carneiro J","2023-01-01","-","N","Publicaciones","Editorial","Administração, ciências contábeis e turismo; Biotecnología; Ciência da computação; Computer science (all); Computer science (miscellaneous); Comunicação e informação; Educação; Engenharias iv; General computer science; General mathematics; Geociências; Interdisciplinar; Linguística e literatura; Mathematics (all); Mathematics (miscellaneous); Medicina ii; Psicología","Polarization Measures In Bi-Partition Networks Based On Fuzzy Graphs","0.203","-","-","-","Q4","Durães D; González-Briones A; Lujak M; El Bolock A; Carneiro J (2023). Preface. Polarization Measures In Bi-Partition Networks Based On Fuzzy Graphs, 1838 CCIS(), vi-","2-s2.0-85169068472 (Scopus)"
"SBEO: Smart Building Evacuation Ontology","Khalid, Qasim; Fernandez, Alberto; Lujak, Marin; Doniec, Arnaud","2023-01-01","10.2298/CSIS220118046K","Y","Publicaciones","Artículo","Computer science (all); Computer science (miscellaneous); Computer science, information systems; Computer science, software engineering; Engenharias iii; General computer science; Interdisciplinar","Computer Science And Information Systems","0.317","-","-","-","Q3","Khalid, Qasim; Fernandez, Alberto; Lujak, Marin; Doniec, Arnaud (2023). SBEO: Smart Building Evacuation Ontology. Computer Science And Information Systems, 20(1), 51-76. DOI: 10.2298/CSIS220118046K","2-s2.0-85149126237 (Scopus);WOS:000935481500007 (WoS)"
"Scalable, efficient, and decentralized route control of automated agricultural vehicle fleets","Cuervo Frías, Miguel (Investigador/a); Concepción Hernández, Yuniel de la (Investigador/a); Arellano Barreda, Jesús (Investigador/a); Benéitez Fernández, David (Investigador/a); Muñoz Hernández, Juan Manuel (Investigador/a); Marín Arévalo, Arturo Jesús (Investigador/a); Moreno Blanco, Cristina (Investigador/a); Sanz Sebastián, Susana (Investigador/a); Bustillo Gálvez, Genoveva del Milagro (Investigador/a); Benítez Canillas, Óscar (Investigador/a); Vale Varela, Cristian (Investigador/a); Cabañes Clemente, Mireia (Investigador/a); Muriel Hermosilla, Alejandro (Investigador/a); Arbulo Rufrancos, Begoña Eugenia (Investigador/a); Cordero Pérez, José Carlos (Investigador/a); Álvarez Cienfuegos Cercas, Laura Angélica (Investigador/a); Rodríguez Méndez, Juan Pablo (Investigador/a); Moral de la Rosa, Juan (Investigador/a); Sáez Jiménez, Rafael (Investigador/a); Gallego Valcarce, Eduardo (Investigador/a); López García Franco, Alberto (Investigador/a); Díaz-Gil Díaz-Tendero, Andrés (Investigador/a); Crispín Milart, Patricia Hanna (Investigador/a); Guerra del Peso, Juan (Investigador/a); Arcones Méndez, Alberto (Investigador/a); Tejero Sánchez, Elena (Investigador/a); Ossowski, Dirk Sascha (Investigador/a); Fernández Gil, Alberto (Investigador/a); Lujak, Marin (Investigador principal (IP))","2023-01-01","-","-","Proyectos I+D+I  y Ayudas","Proyecto Competitivo","-","-","-","-","-","-","-","Scalable, efficient, and decentralized route control of automated agricultural vehicle fleets. Cuervo Frías, Miguel (Investigador/a); Concepción Hernández, Yuniel de la (Investigador/a); Arellano Barreda, Jesús (Investigador/a); Benéitez Fernández, David (Investigador/a); Muñoz Hernández, Juan Manuel (Investigador/a); Marín Arévalo, Arturo Jesús (Investigador/a); Moreno Blanco, Cristina (Investigador/a); Sanz Sebastián, Susana (Investigador/a); Bustillo Gálvez, Genoveva del Milagro (Investigador/a); Benítez Canillas, Óscar (Investigador/a); Vale Varela, Cristian (Investigador/a); Cabañes Clemente, Mireia (Investigador/a); Muriel Hermosilla, Alejandro (Investigador/a); Arbulo Rufrancos, Begoña Eugenia (Investigador/a); Cordero Pérez, José Carlos (Investigador/a); Álvarez Cienfuegos Cercas, Laura Angélica (Investigador/a); Rodríguez Méndez, Juan Pablo (Investigador/a); Moral de la Rosa, Juan (Investigador/a); Sáez Jiménez, Rafael (Investigador/a); Gallego Valcarce, Eduardo (Investigador/a); López García Franco, Alberto (Investigador/a); Díaz-Gil Díaz-Tendero, Andrés (Investigador/a); Crispín Milart, Patricia Hanna (Investigador/a); Guerra del Peso, Juan (Investigador/a); Arcones Méndez, Alberto (Investigador/a); Tejero Sánchez, Elena (Investigador/a); Ossowski, Dirk Sascha (Investigador/a); Fernández Gil, Alberto (Investigador/a); Lujak, Marin (Investigador principal (IP)).  Financiadora: Universidad Rey Juan Carlos  (2023-01-01 / 2023-12-31)","M2995 (Otros);M2995 (Universidad Rey Juan Carlos)"
