"TÍTULO","AUTORES","FECHA","INDENTIFICADOR","OPENACCESS","TIPO","TIPO DE PRODUCCIÓN","CATEGORÍAS","FUENTE","IF SJR","CITAS EUROPEPMC","CITAS INSPIRE","CITAS SCHOLAR","Q SJR","CITACIÓN","PIDs"
"WORLDBUILDING: DEL CONCEPT ART AL 3D EN EL DESARROLLO DE UN LIBRO DE ARTE PARA VIDEOJUEGOS","Zapata Cáceres, María (Tutor)","2025-07-19","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Zapata Cáceres, María (Tutor) (2025). WORLDBUILDING: DEL CONCEPT ART AL 3D EN EL DESARROLLO DE UN LIBRO DE ARTE PARA VIDEOJUEGOS.","-"
"EXPRESSIS: VIDEOJUEGO EDUCATIVO PARA EL APRENDIZAJE EMOCIONAL EN NIÑOS CON ASPERGER Y ALEXITIMIA","Zapata Cáceres, María (Tutor)","2025-07-17","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Zapata Cáceres, María (Tutor) (2025). EXPRESSIS: VIDEOJUEGO EDUCATIVO PARA EL APRENDIZAJE EMOCIONAL EN NIÑOS CON ASPERGER Y ALEXITIMIA.","-"
"PROPUESTA DE FUSIÓN DE GÉNEROS PARA LOS VIDEOJUEGOS DE LUCHA","Zapata Cáceres, María (Tutor)","2025-07-17","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Zapata Cáceres, María (Tutor) (2025). PROPUESTA DE FUSIÓN DE GÉNEROS PARA LOS VIDEOJUEGOS DE LUCHA.","-"
"THE WAY BEYOND: GUÍA DE ARTE PARA VIDEOJUEGOS","Villamarín Fernández, Elena (Tutor); Zapata Cáceres, María (Cotutor)","2025-07-16","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Villamarín Fernández, Elena (Tutor); Zapata Cáceres, María (Cotutor) (2025). THE WAY BEYOND: GUÍA DE ARTE PARA VIDEOJUEGOS.","-"
"VIAJEROS DEL TIEMPO: PROPUESTA PRÁCTICA PARA TRABAJAR EL PENSAMIENTO COMPUTACIONAL A TRAVÉS DE LAS EDADES DE LA HISTORIA EN EDUCACIÓN PRIMARIA","Martín Barroso, Estefanía (Tutor); Zapata Cáceres, María (Cotutor)","2025-07-15","-","-","Dirección de Tesis, TFG, TFM, etc.","DEA, máster, etc.","-","-","-","-","-","-","-","Martín Barroso, Estefanía (Tutor); Zapata Cáceres, María (Cotutor) (2025). VIAJEROS DEL TIEMPO: PROPUESTA PRÁCTICA PARA TRABAJAR EL PENSAMIENTO COMPUTACIONAL A TRAVÉS DE LAS EDADES DE LA HISTORIA EN EDUCACIÓN PRIMARIA.","-"
"TRABAJANDO EL PENSAMIENTO COMPUTACIONAL EN EDUCACIÓN PRIMARIA: LEGO Y OZOBOT","Martín Barroso, Estefanía (Cotutor); Zapata Cáceres, María (Tutor)","2025-07-15","-","-","Dirección de Tesis, TFG, TFM, etc.","DEA, máster, etc.","-","-","-","-","-","-","-","Martín Barroso, Estefanía (Cotutor); Zapata Cáceres, María (Tutor) (2025). TRABAJANDO EL PENSAMIENTO COMPUTACIONAL EN EDUCACIÓN PRIMARIA: LEGO Y OZOBOT.","-"
"EXPERIENCIA PRÁCTICA EN LAS AULAS DE EDUCACIÓN PRIMARIA PARA TRABAJAR HABILIDADES DE PENSAMIENTO COMPUTACIONAL Y CONCEPTOS MATEMÁTICOS MEDIANTE LA PROGRAMACIÓN DE PLACAS","Martín Barroso, Estefanía (Tutor); Zapata Cáceres, María (Cotutor)","2025-07-15","-","-","Dirección de Tesis, TFG, TFM, etc.","DEA, máster, etc.","-","-","-","-","-","-","-","Martín Barroso, Estefanía (Tutor); Zapata Cáceres, María (Cotutor) (2025). EXPERIENCIA PRÁCTICA EN LAS AULAS DE EDUCACIÓN PRIMARIA PARA TRABAJAR HABILIDADES DE PENSAMIENTO COMPUTACIONAL Y CONCEPTOS MATEMÁTICOS MEDIANTE LA PROGRAMACIÓN DE PLACAS.","-"
"AVATARES EN 3D PARA JUEGOS DE SIMULACIÓN EDUCATIVOS","San Martín López, José Javier (Cotutor); Zapata Cáceres, María (Tutor)","2025-06-11","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","San Martín López, José Javier (Cotutor); Zapata Cáceres, María (Tutor) (2025). AVATARES EN 3D PARA JUEGOS DE SIMULACIÓN EDUCATIVOS.","-"
"GAME DESIGN EN VIDEOJUEGOS EDUCATIVOS: SAFELAB","San Martín López, José Javier (Cotutor); Zapata Cáceres, María (Tutor)","2025-06-11","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","San Martín López, José Javier (Cotutor); Zapata Cáceres, María (Tutor) (2025). GAME DESIGN EN VIDEOJUEGOS EDUCATIVOS: SAFELAB.","-"
"DISEÑO Y DESARROLLO DE UN VIDEOJUEGO EDUCATIVO: ENFOQUE TÉCNICO DESDE LA PROGRAMACIÓN COMO CLAVE PARA EL APRENDIZAJE","San Martín López, José Javier (Cotutor); Zapata Cáceres, María (Tutor)","2025-06-09","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","San Martín López, José Javier (Cotutor); Zapata Cáceres, María (Tutor) (2025). DISEÑO Y DESARROLLO DE UN VIDEOJUEGO EDUCATIVO: ENFOQUE TÉCNICO DESDE LA PROGRAMACIÓN COMO CLAVE PARA EL APRENDIZAJE.","-"
