"TÍTULO","AUTORES","FECHA","INDENTIFICADOR","OPENACCESS","TIPO","TIPO DE PRODUCCIÓN","CATEGORÍAS","FUENTE","IF SJR","CITAS EUROPEPMC","CITAS INSPIRE","CITAS SCHOLAR","Q SJR","CITACIÓN","PIDs"
"ESTIMACIÓN DE LA ORIENTACIÓN DE LA CABEZA UTILIZANDO CONJUNTOS DE DATOS ÉTICOS","Buenaposada Biencinto, José Miguel (Tutor)","2025-07-03","-","-","Dirección de Tesis, TFG, TFM, etc.","DEA, máster, etc.","-","-","-","-","-","-","-","Buenaposada Biencinto, José Miguel (Tutor) (2025). ESTIMACIÓN DE LA ORIENTACIÓN DE LA CABEZA UTILIZANDO CONJUNTOS DE DATOS ÉTICOS.","-"
"ESTIMACIÓN DE LA POSICIÓN Y ORIENTACIÓN 3D DEL ROSTRO UTILIZANDO DETECTORES DE PUNTOS DE INTERÉS","Buenaposada Biencinto, José Miguel (Tutor)","2025-06-20","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Buenaposada Biencinto, José Miguel (Tutor) (2025). ESTIMACIÓN DE LA POSICIÓN Y ORIENTACIÓN 3D DEL ROSTRO UTILIZANDO DETECTORES DE PUNTOS DE INTERÉS.","-"
"Miembro. Programa de Doctorado en Tecnologías de la Información y las Comunicaciones","Buenaposada Biencinto, José Miguel","2025-01-01","1813473-5145","-","Experiencia profesional","Cargos y actividades desempeñadas anteriores a la actual","-","-","-","-","-","-","-","-","-"
"Reducing Head Pose Estimation Data Set Bias With Synthetic Data","Valle, Roberto; Buenaposada, Jose M; Baumela, Luis","2025-01-01","10.1109/ACCESS.2025.3561506","Y","Publicaciones","Artículo","Ciência da computação; Computer science (all); Computer science (miscellaneous); Computer science, information systems; Electrical and electronic engineering; Engenharias iii; Engenharias iv; Engineering (all); Engineering (miscellaneous); Engineering, electrical & electronic; General computer science; General engineering; General materials science; Materials science (all); Materials science (miscellaneous); Telecommunications","Ieee Access","0.849","-","-","-","Q1","Valle, Roberto; Buenaposada, Jose M; Baumela, Luis (2025). Reducing Head Pose Estimation Data Set Bias With Synthetic Data. Ieee Access, 13(), 73530-73539. DOI: 10.1109/ACCESS.2025.3561506","10303307 (iMarina);2-s2.0-105002759222 (Scopus);WOS:001480473400024 (WoS)"
"Tramo de Investigación (Sexenio)","Buenaposada Biencinto, José Miguel","2024-12-31","-","-","Reconocimientos","Tramo de Investigación (Sexenio)","-","-","-","-","-","-","-","Tramo de Investigación (Sexenio) (2024)","josemiguel.buenaposada-sexenios (Universidad Rey Juan Carlos)"
"ESTIMACIÓN DE LA DIRECCIÓN DE LA MIRADA EN IMÁGENES DEL ROSTRO","Buenaposada Biencinto, José Miguel (Tutor)","2024-10-18","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Buenaposada Biencinto, José Miguel (Tutor) (2024). ESTIMACIÓN DE LA DIRECCIÓN DE LA MIRADA EN IMÁGENES DEL ROSTRO.","-"
"INTRODUCCIÓN A LA INVESTIGACIÓN EN VISIÓN ARTIFICIAL","Buenaposada Biencinto, José Miguel","2024-09-01","623017-6230","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Buenaposada Biencinto, José Miguel (2024). INTRODUCCIÓN A LA INVESTIGACIÓN EN VISIÓN ARTIFICIAL. Universdiad Rey Juan Carlos","2024-25_6230_623017_josemiguel.buenaposada (Universidad Rey Juan Carlos)"
"TEORIA DE AUTOMATAS Y LENGUAJES FORMALES","Buenaposada Biencinto, José Miguel","2024-09-01","2117027-2117","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Buenaposada Biencinto, José Miguel (2024). TEORIA DE AUTOMATAS Y LENGUAJES FORMALES. Universdiad Rey Juan Carlos","2024-25_2117_2117027_josemiguel.buenaposada (Universidad Rey Juan Carlos)"
"APRENDIZAJE AUTOMATICO II","Buenaposada Biencinto, José Miguel","2024-09-01","2361022-2361","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Buenaposada Biencinto, José Miguel (2024). APRENDIZAJE AUTOMATICO II. Universdiad Rey Juan Carlos","2024-25_2361_2361022_josemiguel.buenaposada (Universidad Rey Juan Carlos)"
"TEORIA DE AUTOMATAS Y LENGUAJES FORMALES","Buenaposada Biencinto, José Miguel","2024-09-01","2113014-2113","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Buenaposada Biencinto, José Miguel (2024). TEORIA DE AUTOMATAS Y LENGUAJES FORMALES. Universdiad Rey Juan Carlos","2024-25_2113_2113014_josemiguel.buenaposada (Universidad Rey Juan Carlos)"
