"TÍTULO","AUTORES","FECHA","INDENTIFICADOR","OPENACCESS","TIPO","TIPO DE PRODUCCIÓN","CATEGORÍAS","FUENTE","IF SJR","CITAS EUROPEPMC","CITAS INSPIRE","CITAS SCHOLAR","Q SJR","CITACIÓN","PIDs"
"MALWARE Y AMENAZAS DIRIGIDAS","Contreras Nevares, Clara","2025-09-01","2285027-2285","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Contreras Nevares, Clara (2025). MALWARE Y AMENAZAS DIRIGIDAS. Universdiad Rey Juan Carlos","2025-26_2285_2285027_clara.contreras (Universidad Rey Juan Carlos)"
"INTELIGENCIA DE LA SEGURIDAD","Contreras Nevares, Clara","2025-09-01","2285033-2285","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Contreras Nevares, Clara (2025). INTELIGENCIA DE LA SEGURIDAD. Universdiad Rey Juan Carlos","2025-26_2285_2285033_clara.contreras (Universidad Rey Juan Carlos)"
"RESPUESTA A INCIDENTES Y RESILIENCIA DIGITAL: REGULACIÓN DORA Y EL ROL DE BLOCKCHAIN EN LA CIBERSEGURIDAD BANCARIA","Contreras Nevares, Clara (Tutor)","2025-07-04","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Contreras Nevares, Clara (Tutor) (2025). RESPUESTA A INCIDENTES Y RESILIENCIA DIGITAL: REGULACIÓN DORA Y EL ROL DE BLOCKCHAIN EN LA CIBERSEGURIDAD BANCARIA.","-"
"AI-BASED PHISHING EMAIL DETECTION","Contreras Nevares, Clara (Cotutor); Rodríguez Uribe, Nicolás (Tutor)","2025-07-02","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Contreras Nevares, Clara (Cotutor); Rodríguez Uribe, Nicolás (Tutor) (2025). AI-BASED PHISHING EMAIL DETECTION.","-"
"DISEÑO E IMPLEMENTACIÓN DE UN SISTEMA DE MONITORIZACIÓN DE INFRAESTRUCTURAS EN TIEMPO REAL","Contreras Nevares, Clara (Tutor)","2025-07-02","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Contreras Nevares, Clara (Tutor) (2025). DISEÑO E IMPLEMENTACIÓN DE UN SISTEMA DE MONITORIZACIÓN DE INFRAESTRUCTURAS EN TIEMPO REAL.","-"
"INGENIERÍA SOCIAL: IMPACTO Y MITIGACIÓN DE ATAQUES BASADOS EN EL FACTOR HUMANO","Contreras Nevares, Clara (Tutor)","2025-07-02","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Contreras Nevares, Clara (Tutor) (2025). INGENIERÍA SOCIAL: IMPACTO Y MITIGACIÓN DE ATAQUES BASADOS EN EL FACTOR HUMANO.","-"
"TÉCNICAS DE APRENDIZAJE AUTOMÁTICO PARA LA DETECCIÓN Y CLASIFICACIÓN DE URLS MALICIOSAS","Contreras Nevares, Clara (Cotutor); Rodríguez Uribe, Nicolás (Tutor)","2025-03-03","-","-","Dirección de Tesis, TFG, TFM, etc.","TFG","-","-","-","-","-","-","-","Contreras Nevares, Clara (Cotutor); Rodríguez Uribe, Nicolás (Tutor) (2025). TÉCNICAS DE APRENDIZAJE AUTOMÁTICO PARA LA DETECCIÓN Y CLASIFICACIÓN DE URLS MALICIOSAS.","-"
"MALWARE Y AMENAZAS DIRIGIDAS","Contreras Nevares, Clara","2024-09-01","2285027-2285","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Contreras Nevares, Clara (2024). MALWARE Y AMENAZAS DIRIGIDAS. Universdiad Rey Juan Carlos","2024-25_2285_2285027_clara.contreras (Universidad Rey Juan Carlos)"
"SEGURIDAD Y PRIVACIDAD DE DATOS","Contreras Nevares, Clara","2024-09-01","2360031-2360","-","Docencia Impartida","Docencia Oficial Nacional","-","-","-","-","-","-","-","Contreras Nevares, Clara (2024). SEGURIDAD Y PRIVACIDAD DE DATOS. Universdiad Rey Juan Carlos","2024-25_2360_2360031_clara.contreras (Universidad Rey Juan Carlos)"
